40.7399,-73.9930399
40.13857844,-74.43932372
40.72199,-73.98815
40.73083333,-73.9975
40.77261188,-73.98412228
40.9584,-73.8087
40.8575768,-73.9319995
40.87072,-73.45876
40.7042,-73.9178
40.7127837,-74.0059413
40.87979,-74.70235
40.7048097,-73.99575035
40.8447819,-73.8648268
40.7224447,-73.85051287
40.8153846,-73.2116584
40.65182056,-73.95901379
40.7142,-74.0064
40.7061716,-73.8313721
40.72203734,-73.79456771
40.74701,-73.86809
42.0298206,-73.28833
41.636391,-72.2127255
40.775072,-73.982612
40.7142,-74.0064
40.72734,-73.98493
40.76719,-73.98454
40.757777,-74.002591
40.7142,-74.0064
40.76,-73.53
40.7282239,-73.7948516
40.71049487,-74.00754741
40.74489,-73.99794
40.7127837,-74.0059413
40.13857844,-74.43932372
40.9151348,-74.00148116
40.82364,-73.95216
40.65561993,-74.66592873
40.74547281,-74.00207261
40.72107871,-73.98319522
40.70697843,-74.00996642
40.7660016,-73.9765709
40.7142,-74.0064
40.65177605,-73.95906045
40.7148,-73.9442
40.7085213,-74.0148325
40.7135201,-73.9650192
40.67703,-73.9693
40.7322535,-73.9874105
40.78252367,-73.95777225
40.75788724,-73.86111011
40.7207559,-74.0007613
40.7639961,-73.9813309
40.7253319,-74.0054946
40.71769,-73.94829
40.66261389,-73.76838611
40.7207559,-74.0007613
40.75839,-73.98644
40.75839,-73.98644
40.6619026,-73.7233007
40.7127837,-74.0059413
41.4329,-73.9946
40.86689344,-73.82531036
40.72606,-73.978595
40.68307281,-73.9758739
40.7442664,-73.4820687
40.8069216,-73.2915497
40.72066,-73.98905
42.6598,-73.7813
40.75604,-73.97228
40.71234533,-74.01297836
40.9598212,-72.9962148
40.72396,-73.9903099
40.7142,-74.0064
40.7085213,-74.0148325
40.79824672,-73.9597177
40.77441967,-73.94857496
40.6998433,-74.0072436
40.70997986,-74.01171691
40.0,-74.5
40.77916712,-73.96283165
40.77916712,-73.96283165
40.7250632,-73.9976946
40.723056,-74.000833
40.7602,-73.9762
40.9505752,-73.7301331
40.75,-73.6
40.7,-73.95
40.91400582,-73.99802896
40.7085213,-74.0148325
40.7127837,-74.0059413
40.7142,-74.0064
40.6916,-73.999099
40.6916,-73.999099
40.7573429,-73.9698561
40.7460823,-73.5031233
40.7127837,-74.0059413
40.7447929,-73.99820246
40.71654472,-73.83278172
40.7142,-74.0064
40.334899,-74.432802
40.86110143,-73.12987894
40.73264618,-73.98593073
40.79664855,-73.57323067
40.6764003,-73.8124984
40.7406616,-74.0067978
40.746825,-74.005507
40.71,-74.01
40.6687389,-73.96304505
40.7142,-74.0064
40.76388788,-73.98790902
40.6452789,-74.0133133
40.752065,-73.992007
40.7127837,-74.0059413
40.71160151,-74.01136816
40.723056,-74.000833
40.71234533,-74.01297836
40.7142,-74.0064
40.7747411,-73.9762612
40.6781784,-73.9441579
42.815,-76.50833333
40.83649219,-73.84580976
40.75839,-73.98644
40.7127837,-74.0059413
40.9193223,-73.86528
40.7142,-74.0064
40.7,-73.95
40.752278,-74.002042
40.73003,-73.95479
40.7555465,-73.9808543
40.8109033,-73.9582608
40.7127837,-74.0059413
40.9009313,-73.3431727
40.71335325,-73.68291672
40.13857844,-74.43932372
40.75690985,-73.98909494
40.7593941,-73.9697795
40.7142,-74.0064
40.75839,-73.98644
40.64423,-73.90844
40.7142,-74.0064
40.78331509,-73.95016699
43.9720662,-75.9577176
40.77274259,-73.972216
40.7142,-74.0064
43.2386666,-78.9097634
40.75237,-73.99154
40.81259914,-73.95562873
40.80938,-73.90299
40.7796,-73.9638
40.7127837,-74.0059413
40.49507159,-75.04921195
41.389316,-73.541191
41.389316,-73.541191
40.80861111,-74.02027778
40.6968997,-73.9346084
40.7708168,-73.93004224
40.663,-73.99
40.71159904,-74.01292164
40.7048097,-73.99575035
40.7127837,-74.0059413
40.7719,-73.9306
40.66019,-73.9912499
40.7142,-74.0064
40.7127837,-74.0059413
40.7142,-74.0064
40.55813044,-74.29400753
40.7127837,-74.0059413
40.75724257,-74.00125616
40.72234,-73.98856
42.38466019,-77.02909627
40.74434,-73.13943
40.75912153,-73.98959914
43.0,-75.0
40.7127837,-74.0059413
40.87068176,-73.6499741
40.71288352,-74.01347106
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
40.6781784,-73.9441579
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.60465242,-75.79467773
42.9469,-74.1453
40.7555465,-73.9808543
40.7142,-74.0064
40.78244464,-73.92839149
40.7127837,-74.0059413
40.7142,-74.0064
40.6937,-73.9859
40.7602619,-73.9932872
40.0,-74.5
40.6548713,-74.0064354
40.7142,-74.0064
40.71049487,-74.00754741
40.7127837,-74.0059413
40.7127837,-74.0059413
40.723056,-74.000833
40.7142,-74.0064
40.8550899,-73.86879
40.67267875,-73.96957269
40.65838611,-73.73893611
40.9372468,-73.8420972
40.76457623,-73.98823726
40.7142,-74.0064
40.65058511,-73.95693164
40.7336,-74.1553
40.7455015,-73.9969919
40.695867,-73.27486
40.7602619,-73.9932872
40.77274259,-73.972216
42.0814,-74.3131
43.15731,-77.59742
40.75839,-73.98644
40.9266137,-73.8394498
40.73515,-73.99186
40.7660016,-73.9765709
40.75355,-73.98504
40.72309,-73.9897699
40.2859203,-74.348582
40.71159948,-74.01146472
41.3033,-73.9993
40.86110143,-73.12987894
40.7307,-73.9891
40.823063,-73.94842
40.8258,-73.1074
40.75301984,-73.69946511
40.7127837,-74.0059413
40.67943148,-73.98880959
40.786395,-73.8389657
40.69066,-73.95552
40.9312099,-73.8987469
39.4928235,-74.5596879
40.55721916,-73.91821994
40.0,-74.5
40.75831771,-73.98582944
40.7313614,-74.0028229
40.7142,-74.0064
40.7748706,-73.95378113
40.77942,-73.96342
40.69155,-73.99912
40.7267708,-73.2813403
40.74062,-74.00734
41.0400135,-73.7144477
40.7259336,-73.5142921
40.7119,-73.96356
40.7253319,-74.0054946
40.74453395,-73.85112411
40.7142,-74.0064
40.752278,-74.002042
41.3755722,-73.4533779
40.99969688,-73.66321815
40.7127837,-74.0059413
40.82698178,-73.92100957
40.7127837,-74.0059413
40.627176,-73.5988787
40.82698178,-73.92100957
40.6781784,-73.9441579
40.76147952,-73.977177
40.7127837,-74.0059413
40.71929,-73.9386899
40.7095523,-74.0109418
40.7142,-74.0064
40.8141061,-74.0135352
40.7142,-74.0064
40.77216997,-73.97749426
40.8169,-73.91092
41.0137242,-73.9467896
40.8975992,-74.0159727
40.7127837,-74.0059413
40.797,-73.949
40.76712,-73.86714
40.7207559,-74.0007613
40.74880129,-73.96830797
40.7142,-74.0064
40.7127837,-74.0059413
40.76439,-73.97271
40.74453395,-73.85112411
40.75773,-73.985708
40.73574,-73.99403
40.80903333,-73.94837222
40.77031809,-73.9881957
40.74862044,-73.32352236
40.6637993,-73.9954987
40.79749678,-73.93886354
40.71155258,-74.01130187
40.76056,-73.9659
40.75249233,-73.92106906
40.7940672,-73.95491583
41.47486878,-71.95989168
40.7319,-74.0033
40.72349,-73.58735
40.7127837,-74.0059413
40.7142,-74.0064
40.68456399,-73.99190206
40.70359,-73.99411
40.5881758,-73.8983079
40.7231466,-73.4420523
42.6525793,-73.7562317
40.7142,-74.0064
40.86782,-73.02353
40.6427128,-73.79024632
40.75406,-73.98491
41.6994983,-72.8962053
40.7127837,-74.0059413
40.78199422,-73.98090674
40.7042,-73.9178
40.7127837,-74.0059413
40.7142,-74.0064
40.7662255,-73.3121545
40.75327,-73.87573
40.7048097,-73.99575035
40.0,-74.5
40.941,-73.8351
40.77274259,-73.972216
40.7127837,-74.0059413
40.763186,-73.994508
40.7021143,-73.9967823
40.74054,-74.0059
40.69436313,-73.9929524
40.69388,-73.901
40.72045,-73.99514
40.67356,-74.00948
40.71472222,-73.99722222
40.73263189,-73.44384423
40.7207559,-74.0007613
